Unnamed: 0,rating,user_id,reviewText,categories,item_id,unixReviewTime,reviewTime,gps,price,dtime,hour,minute,second,sentiment score,sentiment_label,sentiment_numeric
999,2,507949,"Ordered hawai'ian pizza, chicken wings and pop. Delivery guy arrived 45 minutes past what was told to expect delivery by. This is ok and understandable given unpredictable traffic condition.   Unfortunately, the food and service was much worse than the delivery time. They were out of 2 Liter pop so they gave me 4 cans of pop and charge me for 2 Liter bottle (hellooo 2 Liter bottle doesn't equal 4 cans) and on top of that the pop was hot, as if it sat in back of the car all afternoon.  Last, but not least the pizza and chicken wings wasn't good either. Walmart shelf pizza and wings are better than these guys.","['Pizza Delivery', 'Takeout Restaurant']",2183546,1371598048,6/18/2013,"[32.748303, -117.12955]",$$,6/18/2013 23:27,23,27,28,-0.26747547,neutral,0
1000,5,5077813,"Fast service! Love the Steak sandwiches! Dont sit down after you order cause ur food will be ready, I didnt believe and it happens everytime I go there..lol!!","['Hamburger Restaurant', 'American Restaurant', 'Fast Food Restaurant']",2930132,1292813081,12/19/2010,"[34.010642, -118.111617]",$$$,12/20/2010 2:44,2,44,41,0.751812061,positive,1
1001,5,5077813,If u have a hangover on Saturday or Sunday you have to try their Menudo it is sooo goood!!!!,"['Latin American Restaurant', 'Mexican Restaurant']",4381512,1312584807,8/5/2011,"[33.873266, -118.186268]",$$,8/5/2011 22:53,22,53,27,-0.322869193,negative,-1
1002,1,1446619,"Food is fine, but the service is absolutely awful.  First time we came, 4 groups of people sat in the lobby for about 15 minutes before we were even acknowledged by the host.  The restaurant wasn't busy in the slightest.  The second time we came, we called in for take out.  It took about a minute for them to answer the phone, we were then put on hold for 10 minutes.  Out of curiosity, we wanted to see how long it would take for them to take care of us.  While still on the phone, we walked the 10 minutes down to the restaurant, sat in the lobby for 5 minutes, walked 1.5 miles down the street to a new restaurant, sat down, ate dinner, and left.  Still no answer.  How is this even possible? Would not even answer the phone the next day so I could complain.  Thus bringing me here.  If you can choose what restaurant you can go do, don't go here, go to coco's bakery and restaurant down the street to the east about a quarter mile.  Much better food, much better service.","['Restaurant', 'Family Restaurant', 'American Restaurant']",5977345,1384098710,11/10/2013,"[33.80278, -117.92717]",$$$,11/10/2013 15:51,15,51,50,-0.833535526,negative,-1
1003,3,2241590,"If you need a tool for next to nothing this is where you go. Take everything in this store at face value. If you pay 5 dollars for a 19 piece screwdriver set you will get 5 dollar quality, but sometimes that is all you need. As for customer service i have never needed to request help from an employee, but the cashiers are always willing to take coupons and liberally apply discounts. If I am there and it is busy I do find that the shelves tend to not get restocked and cashiers are stretched thin. Sure it's cheap Chinese crap but what did you expect?","['Tool Store', 'Hardware Store']",126064,1354349742,12/1/2012,"[33.774826, -117.834955]",$$$,12/1/2012 8:15,8,15,42,-0.069254137,neutral,0
1004,5,298269,This place has very good food I come here every time I'm in town it's a must have,"['American Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",9669582,1381184694,10/7/2013,"[39.503068, -121.553667]",$$$,10/7/2013 22:24,22,24,54,0.838824591,positive,1
1005,4,298269,Very good food here  they have awesome butter garlic crab legs,"['Chinese Restaurant', 'Asian Restaurant']",4900206,1378508176,9/6/2013,"[37.731922, -122.391539]",$$$,9/6/2013 22:56,22,56,16,0.836597655,positive,1
1006,4,4199707,left my key while ordering food. one of staff ran outside to parking lot to give me back my key.,"['Fast Food Restaurant', 'Hamburger Restaurant']",5966004,1363983959,3/22/2013,"[33.020374, -117.111655]",$$$,3/22/2013 20:25,20,25,59,-0.732567,negative,-1
1007,5,4199707,excellent customer service,"['Hardware Store', 'Tool Store']",652840,1354291555,11/30/2012,"[33.019044, -117.113539]",$$,11/30/2012 16:05,16,5,55,0.876212322,positive,1
1008,4,4199707,By far best margaritas in town. excellent service but there is always wait after 6pm.,"['Latin American Restaurant', 'Mexican Restaurant']",193514,1353100261,11/16/2012,"[33.020683, -117.112106]",$$,11/16/2012 21:11,21,11,1,0.556689907,positive,1
1009,4,4199707,Best burger joint in San Diego !,"['Hamburger Restaurant', 'Fast Food Restaurant']",8415354,1354066008,11/27/2012,"[32.769385, -117.143427]",$$$,11/28/2012 1:26,1,26,48,0.951477376,positive,1
1010,5,4894097,"This upscale dining experience, nestled almost secretly under the urban canopy of downtown Sacramento, was definitely one to enjoy. I took my wife here on a date night, and was met with an excellent interior ambiance and a cozy, comfortable feel.  The service was nothing short of exemplary. Courtesy, friendliness, and professional, we were given every accommodation the waiters and waitresses had to offer.  The three course meals were simply stunning, flavorful and balanced with each delectable bite. We even received a courtesy dish while the waitress apologized for our main course taking so long (which wasn't long for us at all).  A very memorable place. Looking forward to my next visit!","['Californian Restaurant', 'French Restaurant', 'American Restaurant']",1271274,1389813411,1/15/2014,"[38.573198, -121.481213]",$$,1/15/2014 19:16,19,16,51,0.866671222,positive,1
1011,3,7799475,The Host dont know what theyre doing...waited 1 hour while I watch 8 different party's go before us. We ask why and they said because of certain seating arrangements. We had a party of 5 and 4 of the 8 parties that got to go ahead of us were party of 6.   Ill never go here again. Thanks hosts!,"['European Restaurant', 'Pizza Restaurant', 'American Restaurant']",6740627,1353811786,11/24/2012,"[34.111983, -117.532436]",$$,11/25/2012 2:49,2,49,46,-0.676391941,negative,-1
1012,1,7799475,"Over priced, not enough food, plastic everything....it was like a over priced picnic. Will never go there again.","['Seafood Restaurant', 'Crab House', 'Seafood Market']",941378,1309042577,6/25/2011,"[33.609936, -117.92816]",$$,6/25/2011 22:56,22,56,17,-0.771884687,negative,-1
1013,4,7799475,Good food....plus they always have a soccer game on. O yay!,['Mexican Restaurant'],8532009,1331176019,3/7/2012,"[33.7476, -116.982248]",$$,3/8/2012 3:06,3,6,59,0.621586485,positive,1
1014,3,7799475,Horrible chow mein all cabbage..yuck,"['Asian Restaurant', 'Chinese Restaurant', 'Fast Food Restaurant']",947381,1359413419,1/28/2013,"[34.062675, -117.222067]",$$$,1/28/2013 22:50,22,50,19,-0.969021128,negative,-1
1015,5,986013,Fantastic place for a Saturday morning breakfast with the family good food,"['American Restaurant', 'Breakfast Restaurant']",6677844,1351282908,10/26/2012,"[32.862615, -116.923896]",$$,10/26/2012 20:21,20,21,48,0.828724099,positive,1
1016,5,8268880,The best slash mango drink,"['Vegetarian Restaurant', 'Asian Restaurant', 'Deli']",3396103,1374648590,7/23/2013,"[36.126034, -115.194541]",$$,7/24/2013 6:49,6,49,50,0.946134736,positive,1
1017,5,8977101,"Food was excellent. Very tasty and great quality. I like the fact that it wasn't too much proportionally. Only gripe is that they need more cashiers. The line was very long to order, but the food came out extremely quick which made up for the wait. This is going to be a regular place for us.",['Fast Food Restaurant'],6183847,1392315066,2/13/2014,"[37.29234, -121.987478]",$$$,2/13/2014 18:11,18,11,6,0.56046865,positive,1
1018,5,7489019,I live near by and let me tell u its the best specially on this hot summer days Jamba juice its Wats best. ...,"['Pizza Restaurant', 'Cafe', 'European Restaurant']",7483671,1372809291,7/2/2013,"[34.263096, -119.225393]",$$,7/2/2013 23:54,23,54,51,0.798570145,positive,1
1019,5,1904113,Great service. Staff is awesome.,"['Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",9013615,1387902114,12/24/2013,"[37.333704, -121.854338]",$$$,12/24/2013 16:21,16,21,54,0.909793432,positive,1
1020,5,9220741,I just tried their new pan pizza and it's delicious!  We always get great service here.,"['Pizza Restaurant', 'European Restaurant']",4299627,1392944642,2/20/2014,"[39.5341, -119.864]",$$$,2/21/2014 1:04,1,4,2,0.884795262,positive,1
1021,5,3215956,"man you're a grumpy dude last reviewer.. get over it, to some people the extra options are helpful(i.e. ""actually I really do want some water..""  I have been to this location several times and the service has always been superb.  don't listen to grumpy face.",['Coffee Shop'],4609582,1279161622,7/14/2010,"[33.937108, -117.557098]",$$,7/15/2010 2:40,2,40,22,0.489575356,positive,1
1022,5,3215956,"Mmmm says it all.   My first time going there I saw the cheeseburger combo said 'fries, onion rings, and zucchini.'  so I asked, ""so do I get to choose from those sides?""  the guy says, ""No that all comes in the meal.""   If you are super hungry check this place out (also has good Mexican)",['Restaurant'],6204603,1279161937,7/14/2010,"[33.993335, -117.523184]",$$,7/15/2010 2:45,2,45,37,-0.37531045,negative,-1
1023,5,8844010,I have been here several times. The food is OK and I like it more than any other food providers in the same dining hall.,"['Restaurant', 'Chinese Restaurant', 'Fast Food Restaurant']",1200783,1380750263,10/2/2013,"[37.76342, -122.458477]",$$$,10/2/2013 21:44,21,44,23,0.174273303,neutral,0
1024,5,369291,Customer service and always stocked with fresh items.,"['Department Store', 'Pharmacy', 'Discount Store']",2786849,1318049507,10/7/2011,"[33.726446, -117.009271]",$$$,10/8/2011 4:51,4,51,47,0.79651588,positive,1
1025,2,6220527,No one ever answers the phone s. There are no recent ads published on web page. It is an overall inadequate out of date distribution center,"['Pharmacy', 'Cosmetics Store']",2432144,1361166935,2/17/2013,"[34.0051, -118.282048]",$$,2/18/2013 5:55,5,55,35,-0.810594011,negative,-1
1026,5,2509969,Muy bueno,"['Latin American Restaurant', 'Mexican Restaurant']",1350790,1306117716,5/22/2011,"[33.132599, -117.062082]",$$,5/23/2011 2:28,2,28,36,0.814356734,positive,1
1027,5,2509969,Esta muh bueno,"['Fast Food Restaurant', 'Takeout Restaurant']",243679,1301169684,3/26/2011,"[33.141112, -117.043966]",$$$,3/26/2011 20:01,20,1,24,0.533315956,positive,1
1028,3,3288151,I gotna vegie lasagna that was about a 3 x 3 -eggplant and spagetti with a side cesar salad for 40 bucks.. no bread ..most expensive meal for whatnu got.. it was togo.. if I ordered there I would of complained for sure,['Italian Restaurant'],4542207,1374464461,7/21/2013,"[34.429318, -119.870086]",$$,7/22/2013 3:41,3,41,1,-0.743269525,negative,-1
1029,5,8253364,Best food ever;) is one of my favorite restaurants. Thats why we go every friday at night cause its so good and the people are nice;),"['Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",5139413,1379888360,9/22/2013,"[33.748127, -117.865083]",$$$,9/22/2013 22:19,22,19,20,0.961017007,positive,1
1030,3,5103510,"Deals were good. But when I got to the register, the associate was uninformed on how to help me with my coupons that wouldn't scan.","['Clothing Store', 'Pharmacy', 'Supermarket']",387101,1391062170,1/29/2014,"[33.520485, -117.158525]",$$$,1/30/2014 6:09,6,9,30,-0.279691362,neutral,0
1031,5,8667683,"I've been ordering delivery from Ciao Christina for years. The food is always good. I usually get a calzone, cannoli, maybe a salad (they are all good, though not huge), and a Boylan soda in the glass bottles (black cherry or orange). Stick with that order and you can't go wrong :) Pizza is also good. Can't speak for service or decor, never actually been there. Occasionally the delivery is slow, but I order well in advance anyhow. Highly recommend.","['Italian Restaurant', 'Takeout Restaurant', 'Pizza Delivery']",5574594,1342236944,7/13/2012,"[34.148143, -118.342312]",$$,7/14/2012 3:35,3,35,44,0.866594343,positive,1
1032,4,5925176,"Good atmosphere, not to loud music and good personal",['Bar'],3144678,1378884809,9/11/2013,"[34.044927, -118.249628]",$,9/11/2013 7:33,7,33,29,0.4941653,positive,1
1033,5,5925176,Nice clean place with well priced drinks and a good vibe,"['Cocktail Bar', 'Restaurant or Cafe']",8793493,1377160709,8/22/2013,"[37.787767, -122.41188]",$$,8/22/2013 8:38,8,38,29,0.674493011,positive,1
1034,5,5925176,"What a awesome place. Piano sounds, jokes and just happy peoples in here! Amusing guaranteed!!","['Piano Bar', 'Night Club', 'Party Store']",7717157,1378958696,9/11/2013,"[32.712094, -117.16089]",$,9/12/2013 4:04,4,4,56,0.934112802,positive,1
1035,2,8948712,"Avoid when busy!  We waited an hour for our food. When it did arrive, it was cold. We noticed that dishes sat on tables uncleared for 40 minutes. My wife complained in the kitchen and noticed that the kitchen was filthy.","['Fast Food Restaurant', 'Sandwich Shop']",2712947,1298659656,2/25/2011,"[34.046414, -118.526158]",$$,2/25/2011 18:47,18,47,36,-0.877657529,negative,-1
1036,5,6662593,I like it. The employees are very helpful. Going here to get GTA V tomorrow!!!,['Video Game Store'],8466460,1379370503,9/16/2013,"[34.121697, -117.370878]",$$,9/16/2013 22:28,22,28,23,0.803115158,positive,1
1037,2,9187452,"Would not seat our party of 6 at one table, would not move chairs to make a way for us to sit together. So we just left,[], not sure what is so difficult about seating 6 people. Where has customer service gone, I guess people don't care anymore. Not sure about food because we did not eat there, but I had to put something to publish the review",['American Restaurant'],6104209,1368676433,5/15/2013,"[36.656511, -121.636406]",$$$,5/16/2013 3:53,3,53,53,-0.55402089,negative,-1
